cve_id,actual_score,predicted_score,residual,abs_residual,flagged,severity_band
CVE-2013-1540,4.3,5.309,-1.009,1.009,True,MEDIUM
CVE-2023-20988,4.5,5.5088,-1.0088,1.0088,True,MEDIUM
CVE-2023-32092,8.8,7.7915,1.0085,1.0085,True,HIGH
CVE-2025-22486,8.8,7.7915,1.0085,1.0085,True,HIGH
CVE-2008-6512,6.8,5.7916,1.0084,1.0084,True,MEDIUM
CVE-2025-46424,6.7,5.6916,1.0084,1.0084,True,MEDIUM
CVE-2025-31326,4.1,5.1083,-1.0083,1.0083,True,MEDIUM
CVE-2020-0335,6.7,5.6918,1.0082,1.0082,True,MEDIUM
CVE-2023-36924,4.9,5.9081,-1.0081,1.0081,True,MEDIUM
CVE-2014-4487,10.0,8.9919,1.0081,1.0081,True,CRITICAL
CVE-2013-3479,6.8,5.7922,1.0078,1.0078,True,MEDIUM
CVE-2025-11438,6.3,5.2923,1.0077,1.0077,True,MEDIUM
CVE-2023-6996,8.8,7.7925,1.0075,1.0075,True,HIGH
CVE-2025-29900,6.5,5.4928,1.0072,1.0072,True,MEDIUM
CVE-2007-2233,6.5,5.4932,1.0068,1.0068,True,MEDIUM
CVE-2009-1462,7.2,8.2067,-1.0067,1.0067,True,HIGH
CVE-2011-2981,9.3,8.2933,1.0067,1.0067,True,CRITICAL
CVE-2021-24733,4.3,5.3064,-1.0064,1.0064,True,MEDIUM
CVE-2008-3866,4.6,5.6062,-1.0062,1.0062,True,MEDIUM
CVE-2025-63739,4.3,5.3059,-1.0059,1.0059,True,MEDIUM
CVE-2023-34443,8.8,7.7943,1.0057,1.0057,True,HIGH
CVE-2025-21035,4.6,5.6056,-1.0056,1.0056,True,MEDIUM
CVE-2018-8045,8.8,7.7946,1.0054,1.0054,True,HIGH
CVE-2024-13130,4.3,5.3053,-1.0053,1.0053,True,MEDIUM
CVE-2021-0350,4.4,5.4053,-1.0053,1.0053,True,MEDIUM
CVE-2019-19215,8.8,7.7951,1.0049,1.0049,True,HIGH
CVE-2017-15351,6.8,5.7951,1.0049,1.0049,True,MEDIUM
CVE-2025-11461,8.8,7.7952,1.0048,1.0048,True,HIGH
CVE-2023-45106,4.3,5.3047,-1.0047,1.0047,True,MEDIUM
CVE-2021-22242,8.7,7.6954,1.0046,1.0046,True,HIGH
CVE-2018-4896,6.5,5.4956,1.0044,1.0044,True,MEDIUM
CVE-2007-1442,7.2,8.204,-1.0041,1.0041,True,HIGH
CVE-2015-1614,6.8,5.7961,1.0039,1.0039,True,MEDIUM
CVE-2023-25650,6.5,5.4963,1.0037,1.0037,True,MEDIUM
CVE-2014-2941,7.1,8.1033,-1.0033,1.0033,True,HIGH
CVE-2022-1727,8.8,7.7967,1.0033,1.0033,True,HIGH
CVE-2023-32826,6.7,5.6971,1.0029,1.0029,True,MEDIUM
CVE-2008-5089,9.3,8.2976,1.0024,1.0024,True,CRITICAL
CVE-2024-8555,4.3,5.3022,-1.0022,1.0022,True,MEDIUM
CVE-2024-21756,8.8,7.7979,1.0021,1.0021,True,HIGH
CVE-2021-38364,6.5,5.4984,1.0016,1.0016,True,MEDIUM
CVE-2020-10489,4.3,5.3014,-1.0014,1.0014,True,MEDIUM
CVE-2015-6157,4.3,5.3008,-1.0008,1.0008,True,MEDIUM
CVE-2025-30542,4.3,5.3004,-1.0004,1.0004,True,MEDIUM
CVE-2024-5042,6.6,5.5998,1.0002,1.0002,True,MEDIUM
CVE-2025-2055,6.8,5.7999,1.0001,1.0001,True,MEDIUM
CVE-2018-2500,4.7,5.6999,-0.9999,0.9999,True,MEDIUM
CVE-2006-5227,6.8,5.8001,0.9999,0.9999,True,MEDIUM
CVE-2025-54733,6.5,5.5004,0.9996,0.9996,True,MEDIUM
CVE-2019-10652,7.2,8.1995,-0.9995,0.9995,True,HIGH
CVE-2024-1198,6.3,5.3006,0.9994,0.9994,True,MEDIUM
CVE-2020-4461,6.5,5.5006,0.9994,0.9994,True,MEDIUM
CVE-2025-4258,6.3,5.3007,0.9993,0.9993,True,MEDIUM
CVE-2012-4199,4.3,5.2992,-0.9992,0.9992,True,MEDIUM
CVE-2023-27983,6.5,5.5009,0.9991,0.9991,True,MEDIUM
CVE-2022-31175,5.8,4.8009,0.9991,0.9991,True,MEDIUM
CVE-2025-57978,4.3,5.2991,-0.9991,0.9991,True,MEDIUM
CVE-2025-20741,6.7,5.7009,0.9991,0.9991,True,MEDIUM
CVE-2024-37941,4.3,5.299,-0.999,0.999,True,MEDIUM
CVE-2004-1413,5.0,5.9988,-0.9988,0.9988,True,MEDIUM
CVE-2022-36860,4.4,5.3987,-0.9987,0.9987,True,MEDIUM
CVE-2024-43168,4.8,5.7987,-0.9987,0.9987,True,MEDIUM
CVE-2023-35984,4.3,5.2979,-0.9979,0.9979,True,MEDIUM
CVE-2000-0052,7.2,8.1978,-0.9978,0.9978,True,HIGH
CVE-2025-2392,4.7,5.6978,-0.9978,0.9978,True,MEDIUM
CVE-2006-7122,6.8,5.8024,0.9976,0.9976,True,MEDIUM
CVE-2016-3024,4.0,4.9973,-0.9973,0.9973,True,MEDIUM
CVE-2025-68422,4.3,5.2973,-0.9973,0.9973,True,MEDIUM
CVE-2020-2189,8.8,7.8028,0.9972,0.9972,True,HIGH
CVE-2020-36694,6.7,5.7028,0.9972,0.9972,True,MEDIUM
CVE-2024-10329,4.3,5.2969,-0.9969,0.9969,True,MEDIUM
CVE-2023-5311,8.8,7.8034,0.9966,0.9966,True,HIGH
CVE-2021-35123,8.8,7.8039,0.9961,0.9961,True,HIGH
CVE-2024-10579,4.3,5.296,-0.996,0.996,True,MEDIUM
CVE-2023-32479,6.7,5.7043,0.9957,0.9957,True,MEDIUM
CVE-1999-1424,6.2,5.2044,0.9956,0.9956,True,MEDIUM
CVE-2024-34146,6.5,5.5044,0.9956,0.9956,True,MEDIUM
CVE-2006-7069,7.5,8.4956,-0.9956,0.9956,True,HIGH
CVE-2025-58939,4.3,5.2949,-0.9949,0.9949,True,MEDIUM
CVE-2024-0240,6.5,5.5052,0.9948,0.9948,True,MEDIUM
CVE-2022-22761,8.8,7.8053,0.9947,0.9947,True,HIGH
CVE-2007-2015,6.8,5.8054,0.9946,0.9946,True,MEDIUM
CVE-2022-32590,6.7,5.7056,0.9944,0.9944,True,MEDIUM
CVE-2020-18456,4.8,5.7942,-0.9942,0.9942,True,MEDIUM
CVE-2025-68498,6.5,5.5061,0.9939,0.9939,True,MEDIUM
CVE-2013-0982,1.7,2.6937,-0.9937,0.9937,True,LOW
CVE-2020-18131,8.8,7.8063,0.9937,0.9937,True,HIGH
CVE-2015-6389,9.0,8.0067,0.9933,0.9933,True,CRITICAL
CVE-2025-5521,4.3,5.2931,-0.9931,0.9931,True,MEDIUM
CVE-2021-21209,6.5,5.5072,0.9928,0.9928,True,MEDIUM
CVE-2024-11847,4.8,5.7926,-0.9926,0.9926,True,MEDIUM
CVE-2024-38732,4.3,5.2921,-0.9921,0.9921,True,MEDIUM
CVE-2022-32973,8.8,7.8079,0.9921,0.9921,True,HIGH
CVE-2006-2373,10.0,9.0079,0.9921,0.9921,True,CRITICAL
CVE-2021-21418,4.6,5.5919,-0.9919,0.9919,True,MEDIUM
CVE-2019-16545,6.5,5.5082,0.9918,0.9918,True,MEDIUM
CVE-2024-20114,6.7,5.7084,0.9916,0.9916,True,MEDIUM
CVE-2004-2692,9.3,8.3085,0.9915,0.9915,True,CRITICAL
CVE-2024-29976,6.5,5.5087,0.9913,0.9913,True,MEDIUM
CVE-2015-4519,4.3,5.2913,-0.9913,0.9913,True,MEDIUM
CVE-2023-34958,4.3,5.2913,-0.9913,0.9913,True,MEDIUM
CVE-2019-9275,6.7,5.7088,0.9912,0.9912,True,MEDIUM
CVE-2021-28142,8.8,7.8088,0.9912,0.9912,True,HIGH
CVE-2024-0835,4.3,5.291,-0.991,0.991,True,MEDIUM
CVE-2025-31795,6.5,5.509,0.991,0.991,True,MEDIUM
CVE-2019-0114,4.7,5.6906,-0.9906,0.9906,True,MEDIUM
CVE-2023-6899,4.3,5.2904,-0.9904,0.9904,True,MEDIUM
CVE-2023-28335,8.8,7.81,0.99,0.99,True,HIGH
CVE-2024-12329,4.3,5.2898,-0.9898,0.9898,True,MEDIUM
CVE-2014-4060,6.8,5.8102,0.9898,0.9898,True,MEDIUM
CVE-2006-4801,6.2,5.2102,0.9898,0.9898,True,MEDIUM
CVE-2022-23679,8.8,7.8103,0.9897,0.9897,True,HIGH
CVE-2018-1000858,8.8,7.8104,0.9896,0.9896,True,HIGH
CVE-2012-1964,4.0,4.9892,-0.9892,0.9892,True,MEDIUM
CVE-2017-18896,5.3,6.289,-0.989,0.989,True,MEDIUM
CVE-2020-15245,4.3,5.289,-0.989,0.989,True,MEDIUM
CVE-2021-43955,4.3,5.2889,-0.9889,0.9889,True,MEDIUM
CVE-2024-36340,6.6,5.6114,0.9886,0.9886,True,MEDIUM
CVE-2025-64157,6.7,5.7115,0.9885,0.9885,True,MEDIUM
CVE-2018-1843,4.1,5.0884,-0.9884,0.9884,True,MEDIUM
CVE-2008-7211,6.9,5.9118,0.9882,0.9882,True,MEDIUM
CVE-2022-44757,6.5,5.5119,0.9881,0.9881,True,MEDIUM
CVE-2019-20473,6.8,5.8119,0.9881,0.9881,True,MEDIUM
CVE-2024-34724,7.0,7.988,-0.988,0.988,True,HIGH
CVE-2022-29978,6.5,5.512,0.988,0.988,True,MEDIUM
CVE-2025-23996,4.3,5.2879,-0.9879,0.9879,True,MEDIUM
CVE-2025-1918,8.8,7.8123,0.9877,0.9877,True,HIGH
CVE-2024-43684,8.8,7.8126,0.9874,0.9874,True,HIGH
CVE-2025-26320,6.5,5.5127,0.9873,0.9873,True,MEDIUM
CVE-2025-68521,8.8,7.8128,0.9872,0.9872,True,HIGH
CVE-2024-10582,4.3,5.2871,-0.9871,0.9871,True,MEDIUM
CVE-2025-62244,4.3,5.2868,-0.9868,0.9868,True,MEDIUM
CVE-2009-0962,7.5,8.4867,-0.9867,0.9867,True,HIGH
CVE-2024-41711,6.8,5.8134,0.9866,0.9866,True,MEDIUM
CVE-2024-47653,6.5,5.5141,0.9859,0.9859,True,MEDIUM
CVE-2007-2888,7.6,8.5856,-0.9856,0.9856,True,HIGH
CVE-2024-20292,4.4,5.3855,-0.9855,0.9855,True,MEDIUM
CVE-2023-22722,6.8,5.8145,0.9855,0.9855,True,MEDIUM
CVE-2020-5790,6.5,5.5148,0.9852,0.9852,True,MEDIUM
CVE-2023-39582,4.9,5.8852,-0.9852,0.9852,True,MEDIUM
CVE-2020-10501,6.5,5.5152,0.9848,0.9848,True,MEDIUM
CVE-2025-31129,8.8,7.8153,0.9847,0.9847,True,HIGH
CVE-2013-2416,4.3,5.2846,-0.9846,0.9846,True,MEDIUM
CVE-2023-37928,8.8,7.8154,0.9846,0.9846,True,HIGH
CVE-2006-6471,10.0,9.0155,0.9845,0.9845,True,CRITICAL
CVE-2024-48214,8.4,7.4156,0.9844,0.9844,True,HIGH
CVE-2022-34809,6.5,5.516,0.984,0.984,True,MEDIUM
CVE-2010-2759,4.0,4.9835,-0.9835,0.9835,True,MEDIUM
CVE-2025-3869,6.1,5.1167,0.9833,0.9833,True,MEDIUM
CVE-2024-43716,4.3,5.2832,-0.9832,0.9832,True,MEDIUM
CVE-2023-40264,4.3,5.2831,-0.9831,0.9831,True,MEDIUM
CVE-2004-1464,5.9,4.9171,0.9829,0.9829,True,MEDIUM
CVE-2022-31000,2.3,3.2825,-0.9825,0.9825,True,LOW
CVE-2019-20615,4.6,5.5824,-0.9824,0.9824,True,MEDIUM
CVE-2014-3043,6.5,5.5176,0.9824,0.9824,True,MEDIUM
CVE-2025-7452,6.3,5.3179,0.9821,0.9821,True,MEDIUM
CVE-2024-4592,4.3,5.282,-0.982,0.982,True,MEDIUM
CVE-2020-20943,4.3,5.2819,-0.9819,0.9819,True,MEDIUM
CVE-2021-0971,6.5,5.5183,0.9817,0.9817,True,MEDIUM
CVE-2021-0359,6.7,5.7183,0.9817,0.9817,True,MEDIUM
CVE-2025-30682,6.5,5.5183,0.9817,0.9817,True,MEDIUM
CVE-2024-5710,6.5,5.5184,0.9816,0.9816,True,MEDIUM
CVE-2013-3508,6.5,5.5186,0.9814,0.9814,True,MEDIUM
CVE-2015-4607,7.5,8.4814,-0.9814,0.9814,True,HIGH
CVE-2025-13521,4.3,5.2813,-0.9813,0.9813,True,MEDIUM
CVE-2024-2628,4.3,5.2807,-0.9807,0.9807,True,MEDIUM
CVE-2025-31751,6.5,5.5194,0.9806,0.9806,True,MEDIUM
CVE-2008-1269,7.1,8.0805,-0.9805,0.9805,True,HIGH
CVE-2025-0294,4.7,5.6804,-0.9804,0.9804,True,MEDIUM
CVE-2023-5415,4.3,5.2802,-0.9802,0.9802,True,MEDIUM
CVE-2017-7151,7.0,7.9801,-0.9801,0.9801,True,HIGH
CVE-2012-4108,6.8,5.8199,0.9801,0.9801,True,MEDIUM
CVE-2025-11207,6.5,5.5199,0.9801,0.9801,True,MEDIUM
CVE-2024-22021,4.3,5.2795,-0.9795,0.9795,True,MEDIUM
CVE-2023-29257,7.2,8.1793,-0.9793,0.9793,True,HIGH
CVE-2008-4482,7.8,8.7791,-0.9791,0.9791,True,HIGH
CVE-2008-2802,7.5,8.4788,-0.9788,0.9788,True,HIGH
CVE-2023-37927,8.8,7.8212,0.9788,0.9788,True,HIGH
CVE-2023-40213,4.3,5.2787,-0.9787,0.9787,True,MEDIUM
CVE-2022-39873,4.3,5.2786,-0.9786,0.9786,True,MEDIUM
CVE-2013-3066,7.1,8.0784,-0.9784,0.9784,True,HIGH
CVE-2020-6426,6.5,5.5216,0.9784,0.9784,True,MEDIUM
CVE-2019-11126,6.7,5.7216,0.9784,0.9784,True,MEDIUM
CVE-2010-2307,5.0,5.9783,-0.9783,0.9783,True,MEDIUM
CVE-2023-47014,6.5,5.5218,0.9782,0.9782,True,MEDIUM
CVE-2021-39680,4.4,5.3781,-0.9781,0.9781,True,MEDIUM
CVE-2025-3554,4.3,5.2779,-0.9779,0.9779,True,MEDIUM
CVE-2025-24471,6.5,5.5224,0.9776,0.9776,True,MEDIUM
CVE-2023-29174,6.5,5.5226,0.9774,0.9774,True,MEDIUM
CVE-2024-7034,7.2,8.1772,-0.9772,0.9772,True,HIGH
CVE-2018-11139,8.8,7.8229,0.9771,0.9771,True,HIGH
CVE-2024-47971,6.5,5.5229,0.9771,0.9771,True,MEDIUM
CVE-2008-6521,7.8,8.7768,-0.9768,0.9768,True,HIGH
CVE-2022-43506,8.8,7.8234,0.9766,0.9766,True,HIGH
CVE-2023-47789,4.3,5.2763,-0.9763,0.9763,True,MEDIUM
CVE-2024-28786,6.5,5.5237,0.9763,0.9763,True,MEDIUM
CVE-2025-31840,4.3,5.2762,-0.9762,0.9762,True,MEDIUM
CVE-2010-3186,10.0,9.0239,0.9761,0.9761,True,CRITICAL
CVE-2020-0018,4.4,5.3758,-0.9758,0.9758,True,MEDIUM
CVE-2011-2998,10.0,9.0242,0.9758,0.9758,True,CRITICAL
CVE-2023-3079,8.8,7.8245,0.9755,0.9755,True,HIGH
CVE-2009-4108,4.0,4.9754,-0.9754,0.9754,True,MEDIUM
CVE-2009-1582,7.5,8.4752,-0.9752,0.9752,True,HIGH
CVE-2021-24463,8.8,7.8248,0.9752,0.9752,True,HIGH
CVE-2024-5802,4.8,5.7751,-0.9751,0.9751,True,MEDIUM
CVE-2010-2231,6.8,5.825,0.975,0.975,True,MEDIUM
CVE-2009-0632,9.0,8.0252,0.9748,0.9748,True,CRITICAL
CVE-2023-7195,4.3,5.2748,-0.9748,0.9748,True,MEDIUM
CVE-2024-53278,4.8,5.7746,-0.9746,0.9746,True,MEDIUM
CVE-2020-0592,6.7,5.7254,0.9746,0.9746,True,MEDIUM
CVE-2001-0719,7.5,8.4744,-0.9744,0.9744,True,HIGH
CVE-2025-2132,4.7,5.6743,-0.9743,0.9743,True,MEDIUM
CVE-2019-11190,4.7,5.6742,-0.9742,0.9742,True,MEDIUM
CVE-2026-23596,6.5,5.5264,0.9736,0.9736,True,MEDIUM
CVE-2025-49373,4.3,5.2731,-0.9731,0.9731,True,MEDIUM
CVE-2020-15987,8.8,7.827,0.973,0.973,True,HIGH
CVE-2004-1508,7.5,8.473,-0.973,0.973,True,HIGH
CVE-2025-0246,6.5,5.5271,0.9729,0.9729,True,MEDIUM
CVE-2024-0967,4.3,5.2728,-0.9728,0.9728,True,MEDIUM
CVE-2017-10363,7.1,8.0726,-0.9726,0.9726,True,HIGH
CVE-2025-1643,4.3,5.2725,-0.9725,0.9725,True,MEDIUM
CVE-2016-1001,8.8,7.8276,0.9724,0.9724,True,HIGH
CVE-2025-2205,4.4,5.3722,-0.9722,0.9722,True,MEDIUM
CVE-2024-12696,6.4,5.4278,0.9722,0.9722,True,MEDIUM
CVE-2017-1000401,2.2,3.1721,-0.9721,0.9721,True,LOW
CVE-2012-5478,4.9,5.872,-0.972,0.972,True,MEDIUM
CVE-2024-37343,4.8,5.7719,-0.9719,0.9719,True,MEDIUM
CVE-2006-3864,9.3,8.3281,0.9719,0.9719,True,CRITICAL
CVE-2025-20088,6.5,5.5288,0.9712,0.9712,True,MEDIUM
CVE-2022-45475,6.5,5.5289,0.9711,0.9711,True,MEDIUM
CVE-2013-2396,4.3,5.2709,-0.9709,0.9709,True,MEDIUM
CVE-2024-33569,7.2,8.1709,-0.9709,0.9709,True,HIGH
CVE-2023-45171,6.2,5.2293,0.9707,0.9707,True,MEDIUM
CVE-2020-27936,7.1,8.0706,-0.9706,0.9706,True,HIGH
CVE-2023-1664,6.5,5.5294,0.9706,0.9706,True,MEDIUM
CVE-2021-44035,4.4,5.3701,-0.9701,0.9701,True,MEDIUM
CVE-2008-5086,7.2,8.1701,-0.9701,0.9701,True,HIGH
CVE-2018-0709,8.8,7.8303,0.9697,0.9697,True,HIGH
CVE-2007-1384,6.4,5.4308,0.9692,0.9692,True,MEDIUM
CVE-2025-52351,8.8,7.8309,0.9691,0.9691,True,HIGH
CVE-2016-4152,8.8,7.831,0.969,0.969,True,HIGH
CVE-2016-4145,8.8,7.831,0.969,0.969,True,HIGH
CVE-2022-4181,8.8,7.8311,0.9689,0.9689,True,HIGH
CVE-2012-1543,7.6,8.5688,-0.9688,0.9688,True,HIGH
CVE-2019-1010094,8.8,7.8313,0.9687,0.9687,True,HIGH
CVE-2024-2035,6.5,5.5315,0.9685,0.9685,True,MEDIUM
CVE-2009-2087,2.1,3.0684,-0.9684,0.9684,True,LOW
CVE-2022-31888,8.8,7.8318,0.9682,0.9682,True,HIGH
CVE-2025-64256,8.8,7.832,0.968,0.968,True,HIGH
CVE-2023-5061,4.3,5.2679,-0.9679,0.9679,True,MEDIUM
CVE-2020-36534,4.3,5.2678,-0.9678,0.9678,True,MEDIUM
CVE-2025-9647,4.3,5.2672,-0.9672,0.9672,True,MEDIUM
CVE-2018-0706,8.8,7.833,0.967,0.967,True,HIGH
CVE-2023-26562,6.5,5.5331,0.9669,0.9669,True,MEDIUM
CVE-2018-6062,8.8,7.8336,0.9664,0.9664,True,HIGH
CVE-2025-25214,8.8,7.8336,0.9664,0.9664,True,HIGH
CVE-2015-0610,4.3,5.2663,-0.9663,0.9663,True,MEDIUM
CVE-2025-39586,8.5,7.5339,0.9661,0.9661,True,HIGH
CVE-2024-26023,4.2,5.1656,-0.9656,0.9656,True,MEDIUM
CVE-2019-12429,6.5,5.5346,0.9654,0.9654,True,MEDIUM
CVE-2006-6964,4.0,4.9653,-0.9653,0.9653,True,MEDIUM
CVE-2025-12175,4.3,5.2652,-0.9652,0.9652,True,MEDIUM
CVE-2019-16071,8.8,7.8348,0.9652,0.9652,True,HIGH
CVE-2007-4982,10.0,9.0353,0.9647,0.9647,True,CRITICAL
CVE-2014-0041,4.3,5.2644,-0.9644,0.9644,True,MEDIUM
CVE-2023-48694,6.8,5.8357,0.9643,0.9643,True,MEDIUM
CVE-2017-0121,4.3,5.2641,-0.9641,0.9641,True,MEDIUM
CVE-2011-4253,10.0,9.0361,0.9639,0.9639,True,CRITICAL
CVE-2020-8487,6.6,5.6363,0.9637,0.9637,True,MEDIUM
CVE-2022-3826,4.3,5.2636,-0.9636,0.9636,True,MEDIUM
CVE-2009-3232,9.3,8.3365,0.9635,0.9635,True,CRITICAL
CVE-2022-4025,4.3,5.2628,-0.9628,0.9628,True,MEDIUM
CVE-2012-4956,10.0,9.0372,0.9628,0.9628,True,CRITICAL
CVE-2020-13509,6.5,5.5374,0.9626,0.9626,True,MEDIUM
CVE-2019-1835,4.4,5.3624,-0.9624,0.9624,True,MEDIUM
CVE-2024-45718,4.6,5.5622,-0.9622,0.9622,True,MEDIUM
CVE-2020-13357,4.3,5.2622,-0.9622,0.9622,True,MEDIUM
CVE-2013-1169,9.3,8.3382,0.9618,0.9618,True,CRITICAL
CVE-2026-2213,4.7,5.6617,-0.9617,0.9617,True,MEDIUM
CVE-2025-59001,4.3,5.2616,-0.9616,0.9616,True,MEDIUM
CVE-2009-0343,7.2,8.1613,-0.9613,0.9613,True,HIGH
CVE-2022-34208,4.3,5.261,-0.961,0.961,True,MEDIUM
CVE-2011-0475,9.3,8.3392,0.9608,0.9608,True,CRITICAL
CVE-2025-14531,4.3,5.2606,-0.9606,0.9606,True,MEDIUM
CVE-2023-6705,8.8,7.8397,0.9603,0.9603,True,HIGH
CVE-2006-7126,6.8,5.8397,0.9603,0.9603,True,MEDIUM
CVE-2008-0101,7.5,8.4602,-0.9602,0.9602,True,HIGH
CVE-2021-33110,6.5,5.5398,0.9602,0.9602,True,MEDIUM
CVE-2009-5151,6.7,5.7401,0.9599,0.9599,True,MEDIUM
CVE-2019-5811,8.8,7.8402,0.9598,0.9598,True,HIGH
CVE-2018-2387,6.5,5.5403,0.9597,0.9597,True,MEDIUM
CVE-2023-49102,8.8,7.8405,0.9595,0.9595,True,HIGH
CVE-2023-6223,4.3,5.2589,-0.9589,0.9589,True,MEDIUM
CVE-2021-40904,8.8,7.8413,0.9587,0.9587,True,HIGH
CVE-2025-30959,6.5,5.5417,0.9583,0.9583,True,MEDIUM
CVE-2008-0667,4.3,5.2582,-0.9582,0.9582,True,MEDIUM
CVE-2026-22466,4.3,5.2582,-0.9582,0.9582,True,MEDIUM
CVE-2006-2644,4.0,4.9581,-0.9581,0.9581,True,MEDIUM
CVE-2024-37413,4.3,5.2578,-0.9578,0.9578,True,MEDIUM
CVE-2008-1260,4.3,5.2577,-0.9577,0.9577,True,MEDIUM
CVE-2006-3574,6.8,5.8427,0.9573,0.9573,True,MEDIUM
CVE-2025-13379,8.6,7.6427,0.9573,0.9573,True,HIGH
CVE-2023-20755,6.7,5.743,0.957,0.957,True,MEDIUM
CVE-2022-1869,6.5,5.543,0.957,0.957,True,MEDIUM
CVE-2026-0821,7.3,8.2569,-0.9569,0.9569,True,HIGH
CVE-2025-21508,6.5,5.5432,0.9568,0.9568,True,MEDIUM
CVE-2017-8579,7.0,7.9568,-0.9568,0.9568,True,HIGH
CVE-2016-4910,4.3,5.2566,-0.9566,0.9566,True,MEDIUM
CVE-2016-3064,6.5,5.5435,0.9565,0.9565,True,MEDIUM
CVE-2010-4455,6.4,5.4435,0.9565,0.9565,True,MEDIUM
CVE-2020-19726,8.8,7.8436,0.9564,0.9564,True,HIGH
CVE-2015-4899,4.3,5.2558,-0.9558,0.9558,True,MEDIUM
CVE-2021-27194,8.8,7.8443,0.9557,0.9557,True,HIGH
CVE-2024-32763,8.8,7.8443,0.9557,0.9557,True,HIGH
CVE-2023-3511,2.0,2.9556,-0.9556,0.9556,True,LOW
CVE-2021-1520,6.7,5.7446,0.9554,0.9554,True,MEDIUM
CVE-2018-10957,8.8,7.8454,0.9546,0.9546,True,HIGH
CVE-2015-4551,4.3,5.2546,-0.9546,0.9546,True,MEDIUM
CVE-2020-15248,4.0,4.954,-0.954,0.954,True,MEDIUM
CVE-2023-3270,8.6,7.6462,0.9538,0.9538,True,HIGH
CVE-2025-46413,4.3,5.2538,-0.9538,0.9538,True,MEDIUM
CVE-2025-64380,6.5,5.5463,0.9537,0.9537,True,MEDIUM
CVE-2026-25768,6.5,5.5467,0.9533,0.9533,True,MEDIUM
CVE-2023-29195,4.1,5.053,-0.953,0.953,True,MEDIUM
CVE-2025-21368,8.8,7.8471,0.9529,0.9529,True,HIGH
CVE-2018-12204,6.7,5.7471,0.9529,0.9529,True,MEDIUM
CVE-2023-38468,4.4,5.3528,-0.9528,0.9528,True,MEDIUM
CVE-2016-8008,8.8,7.8473,0.9527,0.9527,True,HIGH
CVE-2020-1059,4.3,5.2524,-0.9524,0.9524,True,MEDIUM
CVE-2018-19608,4.7,5.6522,-0.9522,0.9522,True,MEDIUM
CVE-2012-2888,7.5,8.4521,-0.9521,0.9521,True,HIGH
CVE-2020-4495,8.8,7.8479,0.9521,0.9521,True,HIGH
CVE-2023-36640,6.7,5.748,0.952,0.952,True,MEDIUM
CVE-2024-30555,6.5,5.5481,0.9519,0.9519,True,MEDIUM
CVE-2015-7040,4.3,5.2518,-0.9518,0.9518,True,MEDIUM
CVE-2024-21121,6.5,5.5483,0.9517,0.9517,True,MEDIUM
CVE-2011-3034,6.8,5.8483,0.9517,0.9517,True,MEDIUM
CVE-2024-11843,4.8,5.7516,-0.9516,0.9516,True,MEDIUM
CVE-2025-68383,6.5,5.5485,0.9515,0.9515,True,MEDIUM
CVE-2024-6023,8.8,7.8487,0.9513,0.9513,True,HIGH
CVE-2023-34977,4.6,5.5513,-0.9513,0.9513,True,MEDIUM
CVE-2020-25398,8.8,7.8489,0.9511,0.9511,True,HIGH
CVE-2014-1329,6.8,5.849,0.951,0.951,True,MEDIUM
CVE-2019-20009,6.5,5.5491,0.9509,0.9509,True,MEDIUM
CVE-2022-30543,8.8,7.8492,0.9508,0.9508,True,HIGH
CVE-2011-5268,4.3,5.2507,-0.9507,0.9507,True,MEDIUM
CVE-2021-25924,8.8,7.8494,0.9506,0.9506,True,HIGH
CVE-2024-38383,6.7,5.7495,0.9505,0.9505,True,MEDIUM
CVE-2015-4867,4.3,5.2505,-0.9505,0.9505,True,MEDIUM
CVE-2011-2349,6.8,5.8499,0.9501,0.9501,True,MEDIUM
CVE-2022-46304,8.8,7.85,0.95,0.95,True,HIGH
CVE-2021-38491,6.5,5.5502,0.9498,0.9498,True,MEDIUM
CVE-2016-1360,7.1,8.0497,-0.9497,0.9497,True,HIGH
CVE-2020-2560,4.7,5.6496,-0.9496,0.9496,True,MEDIUM
CVE-2025-22346,6.4,5.451,0.949,0.949,True,MEDIUM
CVE-2024-43099,8.8,7.8511,0.9489,0.9489,True,HIGH
CVE-2024-4942,4.4,5.3489,-0.9489,0.9489,True,MEDIUM
CVE-2016-2300,6.5,5.5514,0.9486,0.9486,True,MEDIUM
CVE-2020-1787,6.6,5.6516,0.9484,0.9484,True,MEDIUM
CVE-2023-0050,8.7,7.7516,0.9484,0.9484,True,HIGH
CVE-2024-35388,8.8,7.8516,0.9484,0.9484,True,HIGH
CVE-2021-43116,8.8,7.8518,0.9482,0.9482,True,HIGH
CVE-2018-7093,8.6,7.6518,0.9482,0.9482,True,HIGH
CVE-2006-1304,9.3,8.352,0.948,0.948,True,CRITICAL
CVE-2024-10824,6.5,5.552,0.948,0.948,True,MEDIUM
CVE-2020-5014,6.7,5.752,0.948,0.948,True,MEDIUM
CVE-2013-1226,6.1,5.1521,0.9479,0.9479,True,MEDIUM
CVE-2025-34514,8.8,7.8521,0.9479,0.9479,True,HIGH
CVE-2022-45442,8.8,7.8522,0.9478,0.9478,True,HIGH
CVE-2025-27003,4.3,5.2476,-0.9476,0.9476,True,MEDIUM
CVE-2011-3156,10.0,9.0526,0.9474,0.9474,True,CRITICAL
